level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	231	1	1	0	1755	2197	223	18	-1	
5	1	231	1	1	1	1755	2198	66	17	91.479301	Fineer
5	1	231	1	1	2	1829	2197	110	18	82.453804	eik|Fineer
5	1	231	1	1	3	1947	2197	31	18	93.263832	eik
2	1	232	0	0	0	2238	2197	105	18	-1	
3	1	232	1	0	0	2238	2197	105	18	-1	
4	1	232	1	1	0	2238	2197	105	18	-1	
5	1	232	1	1	1	2238	2197	105	18	92.852036	Standaard
2	1	233	0	0	0	150	2207	32	26	-1	
3	1	233	1	0	0	150	2207	32	26	-1	
4	1	233	1	1	0	150	2207	32	26	-1	
5	1	233	1	1	1	150	2207	32	26	96.733444	19
2	1	234	0	0	0	407	2207	37	26	-1	
3	1	234	1	0	0	407	2207	37	26	-1	
4	1	234	1	1	0	407	2207	37	26	-1	
5	1	234	1	1	1	407	2207	37	26	96.989624	BC
2	1	235	0	0	0	776	2207	242	26	-1	
3	1	235	1	0	0	776	2207	242	26	-1	
4	1	235	1	1	0	776	2207	242	26	-1	
5	1	235	1	1	1	776	2207	66	26	94.979912	MDF
5	1	235	1	1	2	855	2207	92	26	90.379150	31mm
5	1	235	1	1	3	963	2207	55	26	89.969284	BxB
2	1	236	0	0	0	1249	2207	53	26	-1	
3	1	236	1	0	0	1249	2207	53	26	-1	
4	1	236	1	1	0	1249	2207	53	26	-1	
5	1	236	1	1	1	1249	2207	53	26	96.938637	996
2	1	237	0	0	0	1472	2207	55	26	-1	
3	1	237	1	0	0	1472	2207	55	26	-1	
4	1	237	1	1	0	1472	2207	55	26	-1	
5	1	237	1	1	1	1472	2207	55	26	96.851852	420
2	1	238	0	0	0	1661	2207	28	26	-1	
3	1	238	1	0	0	1661	2207	28	26	-1	
4	1	238	1	1	0	1661	2207	28	26	-1	
5	1	238	1	1	1	1661	2207	28	26	95.654724	31
2	1	239	0	0	0	1783	2225	49	17	-1	
3	1	239	1	0	0	1783	2225	49	17	-1	
4	1	239	1	1	0	1783	2225	49	17	-1	
5	1	239	1	1	1	1783	2225	49	17	68.498352	1mm
2	1	240	0	0	0	1901	2225	49	17	-1	
3	1	240	1	0	0	1901	2225	49	17	-1	
4	1	240	1	1	0	1901	2225	49	17	-1	
5	1	240	1	1	1	1901	2225	49	17	68.498352	1mm
2	1	241	0	0	0	2276	2224	32	18	-1	
3	1	241	1	0	0	2276	2224	32	18	-1	
4	1	241	1	1	0	2276	2224	32	18	-1	
5	1	241	1	1	1	2276	2224	32	18	96.970917	Dik
2	1	242	0	0	0	123	2327	671	30	-1	
3	1	242	1	0	0	123	2327	671	30	-1	
4	1	242	1	1	0	123	2327	671	30	-1	
5	1	242	1	1	1	123	2327	415	30	31.917633	0411_MO007199_Hoekdressing
5	1	242	1	1	2	551	2339	6	3	93.108734	-
5	1	242	1	1	3	571	2327	147	30	92.580368	opklapbed
5	1	242	1	1	4	730	2327	64	29	96.535400	(4-7)
2	1	243	0	0	0	3191	2325	188	33	-1	
3	1	243	1	0	0	3191	2325	188	33	-1	
4	1	243	1	1	0	3191	2325	188	33	-1	
5	1	243	1	1	1	3191	2325	73	33	96.664070	Page
5	1	243	1	1	2	3277	2325	16	26	95.932655	2
5	1	243	1	1	3	3306	2325	32	26	96.740578	of
5	1	243	1	1	4	3350	2325	29	26	96.798882	21
