1009;BRUT MDF 3MM;2495;1980;3;100;1;1;1;1;0;0;0;0;0;0;              ;0;0
1010;BRUT MDF 25MM ZWART;2070;1590;25;135;1;1;1;1;0;0;0;0;0;0;              ;0;0
1011;BRUT MDF 12MM;1500;2070;12;130;1;1;1;1;0;0;0;0;0;0;              ;0;0
1012;MULTI BERK 20mm;1890;1250;20;254;1;1;1;1;0;0;0;0;0;0;              ;0;0
1013;BRUT MDF 25MM ZWART;2180;2070;25;135;1;1;1;1;0;0;0;0;0;0;              ;0;0
1014;HSP 32mm MELxMEL wit;2800;1220;32;733;1;1;1;1;0;0;0;0;0;0;              ;0;0
1015;HSP 08mm Melamine Grijs grafiet;1975;980;8;725;1;1;1;1;0;0;0;0;0;0;              ;0;0
1016;BRUT MDF 25MM ZWART;2800;1445;25;135;1;1;1;1;0;0;0;0;0;0;              ;0;0
1017;BRUT MDF 30MM;2310;800;30;140;1;1;1;1;0;0;0;0;0;0;              ;0;0
1018;HSP 23mm BxB;2800;530;23;730;2;1;2;2;0;0;0;0;0;0;              ;0;0
1019;HSP 18mm MELxMEL wit;2800;1610;18;732;2;1;2;2;0;0;0;0;0;0;              ;0;0
1020;BRUT MDF 9MM GROEN;3050;695;9;122;1;1;1;1;0;0;0;0;0;0;              ;0;0
1021;BRUT MDF 30MM;2380;840;30;140;1;1;1;1;0;0;0;0;0;0;              ;0;0
1022;BRUT MDF 12MM ZWART;3050;860;12;125;1;1;1;1;0;0;0;0;0;0;              ;0;0
1023;BRUT MDF 30MM;2310;895;30;140;1;1;1;1;0;0;0;0;0;0;              ;0;0
1024;BRUT MDF 30MM;1920;1200;30;140;1;1;1;1;0;0;0;0;0;0;              ;0;0
1025;HSP 18mm Melamine Alu-Grijs;2800;1870;18;729;1;1;1;1;0;0;0;0;0;0;              ;0;0
1026;HSP 25mm MELxMEL wit;2353;1658;25;731;1;1;1;1;0;0;0;0;0;0;              ;0;0
1027;BRUT MDF 12MM ZWART;3050;795;12;125;1;1;1;1;0;0;0;0;0;0;              ;0;0
1029;HDF 3 ZwartxBrut;2800;890;3;151;1;1;1;1;0;0;0;0;0;0;              ;0;0
1030;HSP 25mm MELxMEL wit;2354;2070;25;731;3;1;3;3;0;0;0;0;0;0;              ;0;0
1031;HSP 08mm Melamine Grijs grafiet;2800;935;8;725;13;1;13;13;0;0;0;0;0;0;              ;0;0
1032;HSP 18mm Melamine Grijs grafiet;2370;1680;18;726;1;1;1;1;0;0;0;0;0;0;              ;0;0
1033;HSP 22mm Melamine Grijs grafiet;2000;1320;22;727;1;1;1;1;0;0;0;0;0;0;              ;0;0
1034;Fenix 750 GROEN verde;3050;780;18;2;1;1;1;1;0;0;0;0;0;0;              ;0;0
1035;MULTI BERK 15mm;2170;1250;15;252;1;1;1;1;0;0;0;0;0;0;              ;0;0
